,GenNorm,LogNorm,T
LYT,0.40450934233841707,0.004623911936257663,0.9571115204922706
LYTS,0.0003691326013659633,0.12020051012062849,0.09812059915005855
LYV,0.2986175126023568,0.06829068368930791,0.20840442608591003
LZ,0.9891918002781245,0.6414120109370395,0.9899285864724786
LZB,2.7925915903506377e-06,5.292051293899257e-06,5.7595681677210945e-06
LZM,7.9403357609649e-06,1.437684577618205e-07,0.00012657122613729112
M,0.00023085714882085056,0.27387941040321184,0.18753635797496115
MA,0.7722964575817882,0.9616966485786673,0.8714763784374253
MAA,0.11550605289059412,0.15598792151658303,0.06293282514024057
MAC,7.585370886632316e-05,0.009781102212370052,0.015160709673960882
MACA,0.013826149518005426,0.0001991271346050779,0.024013731045027797
MACK,0.9713638201038824,0.38801769551138054,0.7565899562578604
MAG,0.8684482375790579,0.2518831984760387,0.9483239789505826
MAIA,0.8053532861311591,0.21352115995951038,0.8838153486748531
MAIN,0.009693819177981178,0.5107910404870079,0.5577604095406031
MAMA,0.9032560507952768,0.6102089344679908,0.837627355560305
MAN,5.2590136978318854e-06,0.1266043343163984,0.10273091386125976
MANH,0.9349177432150253,0.21284555183161524,0.8746527766142406
MANU,0.7790325034822374,0.2927271626401775,0.3114022488535908
MAPS,3.0237615647539117e-07,6.4401506501970395e-06,3.352274652746667e-05
MAQC,2.7925915903544045e-06,9.263792718022525e-09,0.0031827026186717067
MAR,0.85491443768691,0.6595098954185612,0.737776526246845
MARA,4.3606649143326455e-17,1.9517477720222415e-17,4.394825339196446e-55
MARK,0.009340572642542844,0.004135799679529706,3.1647551563263807e-12
MARPS,4.360664914138158e-17,5.299277505257547e-16,1.2521880002508332e-16
MARX,9.302730350934271e-08,7.637833385919858e-07,6.896753971520742e-08
MAS,0.3273158372241942,0.19422685341071755,0.3841591036032045
MASI,0.299799063931361,0.39908640537267404,0.2699409220314951
MASS,0.9935516887961637,0.6568654798316398,0.9407051398142918
MAT,0.0175611402215633,0.09484925688239398,0.018801790262635287
MATH,0.7897732912765945,0.09188496105233612,0.8723951233219387
MATV,0.7618114731899646,0.3677294142101395,0.6961023782907778
MATW,0.07480888860861823,0.07636666104518164,0.07110210573735731
MATX,1.2879302107630788e-10,7.356728793647706e-12,3.1923348429303957e-15
MAX,0.754237681380109,0.30208394881461387,0.8366520715787757
MAXN,0.7124771744931235,0.5321316842191717,0.703202287486917
MAYS,4.4486588620227864e-17,1.7748618719570443e-08,1.18386467990377e-18
MBC,0.39637394085843725,0.045067433697388526,0.7268331238265353
MBCN,6.438646606571942e-18,2.9802228906699576e-16,3.537969142351809e-21
MBI,0.04563722156935113,6.516471877050137e-05,0.18444379652067622
MBIN,0.7627720363460249,0.3977022214359732,0.6430006169371181
MBIO,0.7677879321601081,0.28017522601876477,0.898732156245505
MBLY,0.17453733754213752,0.8263787387468675,0.44544379478927376
MBOT,0.08816788992737712,0.07020671164332581,0.08340652147468774
MBRX,0.4528266700413459,0.000643701401853547,0.9465166320331857
MBUU,0.7086848918495376,0.3159099908838986,0.8364627094686881
MBWM,0.001852874814174288,0.05170300663271232,0.0481716035993901
MC,0.5991489708311304,0.09344809852945801,0.329737274996169
MCAA,9.396376038798447e-07,1.3256884299406927e-06,5.888348352615426e-06
MCAC,6.655149475384615e-12,7.193792494208699e-10,6.553706630325682e-10
MCAG,1.4067140497551215e-12,5.2090355451168407e-11,1.5729887452742587e-11
MCB,0.4190288502935373,0.15591322572954802,0.9262657680800359
MCBC,0.00033553808586849425,0.000555485377209286,0.0011053735450536895
MCBS,0.13762192522925643,0.000230174547304754,0.5875901543409325
MCD,0.12764371107041972,0.39246858507018534,0.41012626526770646
MCFT,0.6435715829471019,0.2739649039425167,0.8679855146931134
MCHP,0.734163967930434,0.5857091643391955,0.637782102111957
MCHX,0.8979363893066851,0.6395629250239756,0.8704961222520726
MCK,0.22072346743790217,0.3930051227170067,0.216410287714336
MCO,3.4629147985608993e-06,0.00015207172885542492,0.0075312349069609485
MCRB,0.8679039571173667,0.07710593583229941,0.9215697788803884
MCRI,6.0193605193428335e-05,0.000514308074474856,0.0008548445908619362
MCS,2.998979645836343e-11,3.312906001570247e-10,3.067254457190648e-14
MCVT,1.4912433785736926e-20,7.199788374488027e-20,2.587719228788779e-24
MCW,0.9576246611147335,0.3519523536983843,0.6449621408275081
MCY,0.00011685850290594811,0.23538093829884232,0.15198892369775896
MD,0.8406576061858353,0.3470194278244274,0.6620038365184053
MDAI,0.007149384914483137,0.005911535631783038,0.01297398487447221
MDB,0.9411930598792343,0.8352848935947594,0.8236836698637481
MDBH,0.36926918260645825,0.0029468462654933525,0.9895545620783879
MDGL,0.8327699608261496,0.10143253566550325,0.944342876665106
MDIA,0.030638698339147785,0.0010480309958028622,0.5222809694478425
MDJH,0.49161159944643196,0.03086383824441641,0.7086989541861193
MDLZ,0.8386176859169917,0.9840956635674786,0.8834411278259007
MDRR,5.867724705897715e-07,1.0131121906841935e-05,1.465997249208015e-08
MDRX,0.7174531266220512,0.4453857371933262,0.5072658282467669
MDT,0.00031534378198727625,0.06695353077395916,0.38185595626973223
MDU,0.01190783127590389,0.02081065660904957,0.010255691841824177
MDV,0.1279157192585535,0.0009192771987130977,0.9025799964618372
MDWD,0.932359430088805,0.7986653054654399,0.9789314724235968
MDXG,2.1607126062074416e-05,1.8522613034200887e-05,6.337765132140316e-08
MDXH,0.9059252636831321,0.4017964594956872,0.9151310749686389
ME,0.9116331560597408,0.15518338682010036,0.9228669945159235
MEC,0.9136609936160468,0.3990235646981368,0.9119102477954654
MED,5.628808990362092e-05,0.00013179374185879342,0.0001901389008152373
MEDP,0.8736707173078029,0.934197062305928,0.7640639434298668
MEDS,1.4912433790385516e-20,2.9598417048163585e-20,8.61232511797267e-40
MEG,0.9576955099603013,0.985063132888715,0.9576461565068239
MEGL,0.4876464867134078,8.999898508360269e-05,0.9713603657672667
MEI,6.6551494756754375e-12,1.2347991612592519e-09,4.05993639795663e-23
MEIP,0.8306969373604054,0.11662877647882908,0.9931439317470561
MELI,0.38824356141301963,0.5307814050702331,0.7054636866109533
MEOH,3.08836473728114e-05,0.001300965000799792,0.0022432383256401067
MERC,6.108598185120006e-05,0.00019195404960110148,0.000228495786235413
MESA,0.6874872196138915,0.36789941815640126,0.8760560081541438
MESO,1.873520383653912e-32,1.1420954282679001e-16,2.1767331156385822e-23
MET,0.7946398079552432,0.8275210898822257,0.7054118306030168
META,0.89723120729522,0.7183716231745317,0.9113610189549567
METC,0.9891791948794512,0.5337750090900603,0.9716368327107152
METCB,0.9701518861151894,0.7746996758609834,0.9602853782734343
MFA,7.505246752741305e-06,0.005149149374203077,0.07208093483525313
MFC,0.05530903344256133,0.028411045031469073,0.23635852701012872
MFG,0.8910262913612529,0.6254572249932817,0.7934722391999542
MFH,0.7980126579682331,0.1280950286816399,0.7740778298220512
MFIC,0.9733970083482791,0.9680223218214411,0.9685272278397696
MFIN,0.020250082618029963,0.018318073872528484,0.02649005754640943
MG,0.9296705797748621,0.3016388213661654,0.9957660211218039
MGA,0.00047074215367422353,0.0018018975000320125,0.00043829140339162836
MGAM,0.08666032369512144,0.011212551028934925,0.697060227957953
MGEE,5.274019622189826e-10,4.4298059160743426e-07,1.7969816445819997e-06
MGIC,0.3067466576411766,0.33669581857183706,0.3809394743076311
MGIH,0.974360514680829,0.38800395837600554,0.8384721388877338
MGLD,0.7853545861361874,0.5946231784466021,0.9083061064831173
MGM,2.7996529676940273e-16,9.74514650763539e-18,3.2709453728761308e-25
MGNI,0.33152687258404034,0.06251808170864737,0.8769887395634811
MGNX,0.9973490549900587,0.9215065682667867,0.9883411477139049
MGOL,0.7827063639975682,0.11986092554799854,0.9525656455958377
MGPI,0.09908669311913432,0.1827280872283077,0.09957961188101394
MGRC,1.7052698956495956e-15,6.594250581953153e-13,1.0376896834221201e-18
MGRM,0.8146122207987638,0.022065665262764544,0.9895788356377162
MGRX,0.3303990239102377,0.011964841662114423,0.5644432200069354
MGTX,0.9292482884514394,0.6907129826595735,0.860540679007276
MGY,2.998979645836343e-11,8.642365109786237e-10,9.999381857898051e-12
MGYR,0.0035331838796813786,0.09170514543442099,0.4504925080351537
MHH,1.752862411585416e-05,0.0006528740259007515,0.3451992698583397
MHK,0.00014041862200323127,0.0005134532997997556,0.0009895806220658887
MHLD,0.12764369407905052,0.15697769706497688,0.6552615410145941
MHO,0.12913791868235636,0.1953618654862408,0.08800799750311483
MHUA,0.04640158558395013,0.3193292449817695,0.7128962890816675
MI,2.799652966326474e-16,4.718243332872737e-11,1.397737634833325e-14
MICS,5.981182053583676e-07,3.0018829681220973e-05,6.3109045402058e-11
MIDD,5.274019622189826e-10,4.398365220367703e-09,3.0222347948533966e-10
MIGI,6.4386466065718745e-18,7.435993384784266e-18,2.5656721938796136e-43
MIND,0.0016672146451409686,0.008941394028149752,0.004608456787237536
MINM,0.00014041862200329607,0.0010104830204940018,1.4267010544449905e-11
MIR,0.25827853055762706,0.02347302189817746,0.9659074291912748
MIRA,0.9795090364676743,0.057589377747092496,0.9310875024800171
MIRM,0.9520582986937053,0.36275008641950846,0.9099150731310864
MIST,0.9829740410380844,0.18959482711553577,0.9915818144780625
MITA,4.1299461675898413e-23,5.101262821023223e-12,2.59434199653509e-17
MITK,2.0603354188662727e-09,8.465856962179109e-10,8.643280059878015e-12
MITQ,0.8433529650820016,0.04501059594944612,0.9689330949400481
MITT,0.9857278694821623,0.7962649000937526,0.9962259792624054
MKC,9.396376038798447e-07,1.0303872205749852e-06,3.142772771415646e-09
MKFG,0.33558877406665966,0.0004429324258652698,0.5312138866252034
MKL,0.00014041862200568137,0.0008149558841190618,0.0015089063358970645
MKSI,0.5216139912624131,0.07282648970767802,0.6463523744712355
MKTW,0.6960377631095858,0.13009676758909305,0.3978574973623099
MKTX,0.5673883160762405,0.16543877915952776,0.43814625824886655
ML,0.011552858098586416,0.001450482126884589,0.4122898385905883
MLAB,2.998979645836343e-11,1.5401721861206856e-11,2.927443288023136e-19
MLCO,0.8694438057144303,0.8644939578116893,0.8786878936493697
MLEC,0.025646422214184006,0.015933638243605275,0.033132700876042254
MLGO,0.00014041862200339314,0.0035756251743409573,0.009798380596111267
MLI,6.625703665477602e-05,0.10612917002140065,0.08782412982793075
MLKN,1.8771928720270524e-08,0.0006630057475948137,0.0031702769975846534
MLM,1.5366662162225541e-07,0.0686949016294629,0.4028282518194406
MLNK,0.8727747839787245,0.7170381077792964,0.7723354761129697
MLP,1.4426895939791414e-33,5.030862992093712e-15,1.9369915717488012e-24
MLR,0.15891497192474202,0.17444179340824717,0.1260259457496653
MLSS,7.940335760965657e-06,4.91793317628959e-05,4.493126489572055e-09
MLTX,0.5938961964197201,0.049688569211207345,0.9336106549616382
MLYS,0.9637553767714933,0.9719802087762455,0.8544352366397734
MMAT,2.7925915903503103e-06,3.5251707194947825e-07,1.0121965825074031e-07
MMC,0.8914137192802092,0.7995634696766737,0.8863910602049128
MMI,0.8469925031136046,0.9562935940835869,0.7939176973442353
MMLP,0.6272687772210386,0.44486342614090313,0.6208270630923726
MMM,0.3020568168330503,0.6070058264729923,0.5304326265238404
MMS,0.8586879773344348,0.5637751276152922,0.8328635933068481
MMSI,7.03948254929525e-14,2.463938208670697e-08,3.989648033711493e-19
MMV,2.7925915888250475e-06,1.678616655214488e-07,5.131096181951759e-05
MMYT,0.3241459285396019,0.04833536690870799,0.8028328943487016
MNDO,0.7335949832870139,0.23472378396246196,0.7815972674337617
MNDY,0.5456759906733257,0.18951513803438025,0.8554055691722935
MNKD,0.4002088066256887,0.28803219969940586,0.733240577492059
MNMD,6.254353703736191e-06,0.0019395189338925478,0.006422169276293022
MNOV,0.0003374295300850676,0.1578506823079897,0.46077653191803924
MNPR,0.39276782009406064,0.03487015233176771,0.5852906637899515
MNR,0.9076862595318064,0.5584739271673451,0.9548214599870439
MNRO,0.005774442610630093,0.05141181628935465,0.05416481617387159
MNSB,2.5700951097732037e-16,3.945974787964879e-17,2.3249206654631825e-36
MNSO,0.5113950105661722,0.4265778983042392,0.748962768437841
MNST,1.1917533751920035e-19,2.9767319987936597e-19,1.6726154495700777e-18
MNTK,0.5909868140841779,0.2853856544504899,0.5432422592618429
MNTN,2.363567590711156e-08,1.2749864348164568e-08,2.9048124066309494e-08
MNTS,5.030559516631086e-19,1.8820905135896411e-13,9.636864423081466e-21
MNTX,0.0001404186220032933,0.0013124448725454485,0.005281302715903213
MNY,0.7997354792940905,0.10908863131798041,0.9560966408631864
MO,0.7634791504975115,0.5718405152302346,0.775167849902873
MOB,0.7096028741214151,0.07408376360954072,0.9583808377244505
MOBX,7.682212286859844e-09,5.683399081712077e-08,4.031634375729599e-07
MOD,7.940335760965748e-06,4.380836165484706e-06,2.0710294017509526e-07
MODD,0.9629910280384153,0.8905816057311637,0.9343930130078342
MODG,0.6232835979902098,0.3582862734133835,0.7738697506001939
MODN,0.9795907251785603,0.7907447218646442,0.9809214251454257
MODV,0.6358900488703603,0.40128074833587013,0.8664338432100878
MOFG,1.4918721272684172e-07,1.2765553763745326e-07,1.940882092891413e-08
MOGO,6.601170731549461e-13,5.4840579383417445e-09,4.5382800689255243e-13
MOGU,0.9229500669139454,0.09218900800074559,0.9757394637713223
MOH,0.7844865320354164,0.13843847566197776,0.8443819610288906
MOLN,0.7666834363808058,0.9612215674383181,0.9591641552549269
MOMO,0.6438543274286084,0.3613270279024343,0.9064350569329813
MOND,0.0003355380858685536,0.00010204687061642854,1.6227661931955833e-06
MOR,0.9182792715948676,0.38942401931462545,0.8635046395571125
MORF,0.50530745399835,0.9059487347054853,0.6520102861191167
MORN,0.49635425431470026,0.39137869414807314,0.8634533140380893
MOS,0.8971272345174316,0.39792550926117487,0.9098784403880313
MOTS,0.9634806385058797,0.396353373430402,0.9243876653437604
MOV,0.003545255091291888,0.008251053923025609,0.005362621003783263
MOVE,0.463898465187355,0.33295917269762143,0.8111545772145607
MP,0.9026188871575831,0.35294608594081744,0.8940959538250557
MPAA,0.003667181432784661,0.006232641015841089,0.006198580025563394
MPB,1.2879302107630788e-10,2.5890010928911086e-12,2.1386531733768477e-12
MPC,0.8489135476884306,0.2553944919912483,0.8822631890229492
MPLN,0.38422800086236286,0.011328757352211505,0.38035857943278195
MPLX,0.36518970713670407,0.7997606154190673,0.3345907685031356
MPTI,0.9710955594011353,0.2572898818113958,0.9850049431813561
MPU,1.8935417135730585e-08,1.547430587773131e-05,3.4640099672428333e-13
MPW,0.2005846125803855,0.35634132027901955,0.6945489520279308
MPWR,0.9803276702736514,0.5085394919089414,0.9583034955497729
MPX,0.006933270247913792,0.005718727400017887,0.08466100516461561
MQ,0.9850682536820462,0.6727231917686296,0.9601416224079801
MRAI,0.9749239106083344,0.8056596920400896,0.8835843171021605
MRAM,0.6421595139946931,0.14308472926104587,0.895631238137914
MRBK,0.5596972203420706,0.22172227167944547,0.9395651801382372
MRC,0.7177104203003467,0.9840958382425937,0.8332241036957452
MRCC,0.9565572584749021,0.27177402833511866,0.9311913726225639
MRCY,0.0006472884358862396,0.2713669033357191,0.5380526872704922
MRDB,5.628808990356766e-05,7.476024604375575e-05,1.6359212674401967e-07
MREO,0.9905897372565672,0.7776634572790981,0.9757254095241281
MRIN,0.499414743770798,0.10479783381124885,0.8814168382742266
MRK,0.8478881892453184,0.862549912972951,0.81398091644419
MRKR,0.9440045924476175,0.0690295537118123,0.9275531805506099
MRM,0.5127349173322664,0.020770989306939214,0.9622782963788474
MRNA,0.7541719197866709,0.8410925289767273,0.6618132982838718
MRNS,0.3020551573564608,0.009065225319616732,0.6288621757575328
MRO,0.34820544362116834,0.3092120494655717,0.6217961673727797
MRSN,0.8788620791635405,0.24683901306424805,0.9867838454447022
MRT,2.1607126062074416e-05,1.902442556370353e-05,1.3318921670444256e-19
MRTN,0.07287311419982512,0.060362579145156525,0.08756892972617358
MRUS,0.03530686823595541,0.010741525192752177,0.7973700112998221
MRVI,0.8496562625509058,0.959564905789992,0.9339608928634232
MRVL,0.9725744499037458,0.9060176052956922,0.9812127095212336
MS,0.5938962631850071,0.3119364374632141,0.6149970667388841
MSA,1.1634247400646619e-20,1.824899322810081e-11,1.72315616481414e-12
MSAI,9.275350739831546e-13,1.4185084688833777e-06,4.2287976340323285e-06
MSB,4.008469864260119e-05,0.0016409709852795995,0.0012821970566786467
MSBI,0.9579263045520114,0.3743613236926261,0.925176775857891
MSC,0.23693491495914765,0.061335548388237515,0.25180197135301674
MSCI,0.9354920830277303,0.6588666197377843,0.9639997191126282
MSEX,2.7996529676940273e-16,2.1423130809414938e-15,6.0428960921194026e-30
MSFT,0.43464470473520145,0.11630756847406887,0.2803013673767536
MSGE,0.8378503481617181,0.02776382469127181,0.9648360229055197
MSGM,0.892113450042723,0.2958771568082391,0.9870766710287239
MSGS,0.39312064488098797,0.16360369492116955,0.9848131857667243
MSI,0.12764369346183124,0.19438255987225195,0.16130668964507489
MSM,0.054900642676966815,0.11526794083661485,0.4705095046524299
MSN,0.014080282997822602,0.013010520193200481,0.021661001038436045
MSS,0.6877474111161856,0.10042146508445238,0.8969704326788821
MSSA,9.861564836612097e-15,7.730338188410188e-13,3.039591087342081e-13
MSTR,0.9474428465408721,0.8381597726091538,0.8466484037013389
MT,0.8657573181886544,0.25761837390812004,0.9823796497013567
MTA,1.4912433785651984e-20,3.7466782156389424e-22,2.2930849260799172e-29
MTAL,2.1607126062074416e-05,1.688065618442643e-05,1.838479139267704e-05
MTB,9.302730350924192e-08,5.577568214649166e-06,1.038398065348304e-06
MTC,0.9545091076976733,0.5255005075347952,0.9730052773231358
MTCH,0.0006810440660829364,0.01508564323028938,0.021137603334697386
MTD,0.3020556613380305,0.43224470176118646,0.36248861822259326
MTDR,0.46573902906213827,0.20274485371690287,0.6660008197427847
